896.00
326.00
97.00
595.00
362.00
517.00
399.00
311.00
604.00
314.00
541.00
366.00
598.00
219.00
720.00
205.00
3562.00
-136.00
-525.00
226.00
830.00
315.00
732.00
206.00
584.00
998.00
212.00
797.00
556.00
105.00
771.00
91.00
32.00
232.00
386.00
48.00
42.00
210.00
275.00
57.00
0.00
225.00
114.00
85.00
0.00
125.00
68.00
44.00
241.00
75.00
0.00
70.00
38.00
127.00
133.00
0.00
44.00
23.00
210.00
110.00
16.00
27.00
38.00
334.00
0.00
44.00
96.00
183.00
36.00
0.00
148.00
5.00
168.00
155.00
87.00
44.00
88.00
0.00
70.00
31.00
233.00
0.00
103.00
159.00
88.00
69.00
0.00
87.00
89.00
30.00
0.00
55.00
30.00
559.00
16.00
59.00
20.00
180.00
40.00
24.00
8.00
9.00
172.00
30.00
27.00
58.00
118.00
13.00
8.00
41.00
197.00
57.00
33.00
22.00
74.00
2.00
-2.00
34.00
8.00
122.00
48.00
0.00
38.00
8.00
23.00
11.00
0.00
27.00
15.00
80.00
10.00
0.00
28.00
16.00
30.00
18.00
0.00
14.00
24.00
30.00
4.00
-4.00
26.00
21.00
63.00
28.00
0.00
24.00
12.00
26.00
9.00
0.00
26.00
51.00
-27.00
9.00
0.00
12.00
15.00
27.00
15.00
0.00
1.00
9.00
46.00
8.00
-1.00
18.00
1.00
24.00
1.00
-1.00
88.00
4.00
20.00
2.00
0.00
28.00
5.00
33.00
1.00
0.00
19.00
0.00
3.00
1.00
0.00
30.00
18.00
0.00
5.00
0.00
46.00
4.00
10.00
8.00
0.00
29.00
1.00
32.00
12.00
0.00
13.00
4.00
48.00
8.00
0.00
25.00
6.00
29.00
15.00
0.00
24.00
5.00
47.00
17.00
0.00
20.00
4.00
5.00
4.00
0.00
6.00
2.00
25.00
12.00
2.00
8.00
28.00
7.00
17.00
11.00
7.00
1.00
24.00
10.00
5.00
13.00
0.00
0.00
0.00
-1.00
0.00
0.00
3.00
0.00
0.00
1.00
-1.00
0.00
0.00
3.00
0.00
-2.00
-1.00
0.00
0.00
5.00
